21,tcp,ssh,SF,2512,3707,0,0,0,1,1,0,0,0,0,1,0,0,39,39,1,0,0,0,0,0,0,0,192.168.2.172,42928,192.168.2.113,22,2021-04-16T19:30:22
21,tcp,ssh,SF,2528,3641,0,0,0,2,2,0,0,0,0,1,0,0,40,40,1,0,0,0,0,0,0,0,192.168.2.172,42926,192.168.2.113,22,2021-04-16T19:30:22
21,tcp,ssh,SF,2512,3641,0,0,0,3,3,0,0,0,0,1,0,0,41,41,1,0,0,0,0,0,0,0,192.168.2.172,42938,192.168.2.113,22,2021-04-16T19:30:22
21,tcp,ssh,SF,2578,3641,0,0,0,4,4,0,0,0,0,1,0,0,42,42,1,0,0,0,0,0,0,0,192.168.2.172,42922,192.168.2.113,22,2021-04-16T19:30:22
21,tcp,ssh,SF,2590,3707,0,0,0,5,5,0,0,0,0,1,0,0,43,43,1,0,0,0,0,0,0,0,192.168.2.172,42924,192.168.2.113,22,2021-04-16T19:30:22
21,tcp,ssh,SF,2512,3641,0,0,0,6,6,0,0,0,0,1,0,0,44,44,1,0,0,0,0,0,0,0,192.168.2.172,42920,192.168.2.113,22,2021-04-16T19:30:22
21,tcp,ssh,SF,2512,3641,0,0,0,7,7,0,0,0,0,1,0,0,45,45,1,0,0,0,0,0,0,0,192.168.2.172,42940,192.168.2.113,22,2021-04-16T19:30:22
21,tcp,ssh,SF,2512,3641,0,0,0,8,8,0,0,0,0,1,0,0,46,46,1,0,0,0,0,0,0,0,192.168.2.172,42932,192.168.2.113,22,2021-04-16T19:30:22
21,tcp,ssh,SF,2512,3641,0,0,0,9,9,0,0,0,0,1,0,0,47,47,1,0,0,0,0,0,0,0,192.168.2.172,42944,192.168.2.113,22,2021-04-16T19:30:22
0,tcp,ssh,OTH,78,0,0,0,0,10,10,0,0,0,0,1,0,0,48,48,1,0,0.02,0,0,0,0,0,192.168.2.172,42928,192.168.2.113,22,2021-04-16T19:30:22
21,tcp,ssh,SF,2512,3641,0,0,0,11,11,0,0,0,0,1,0,0,49,49,1,0,0,0,0,0,0,0,192.168.2.172,42930,192.168.2.113,22,2021-04-16T19:30:22
21,tcp,ssh,SF,2512,3641,0,0,0,12,12,0,0,0,0,1,0,0,50,50,1,0,0,0,0,0,0,0,192.168.2.172,42934,192.168.2.113,22,2021-04-16T19:30:22
21,tcp,ssh,SF,2512,3707,0,0,0,13,13,0,0,0,0,1,0,0,51,51,1,0,0,0,0,0,0,0,192.168.2.172,42942,192.168.2.113,22,2021-04-16T19:30:22
0,tcp,ssh,OTH,78,0,0,0,0,14,14,0,0,0,0,1,0,0,52,52,1,0,0.02,0,0,0,0,0,192.168.2.172,42942,192.168.2.113,22,2021-04-16T19:30:22
22,tcp,ssh,SF,2512,3641,0,0,0,15,15,0,0,0,0,1,0,0,53,53,1,0,0,0,0,0,0,0,192.168.2.172,42948,192.168.2.113,22,2021-04-16T19:30:31
22,tcp,ssh,SF,2512,3641,0,0,0,1,1,0,0,0,0,1,0,0,54,54,1,0,0,0,0,0,0,0,192.168.2.172,42950,192.168.2.113,22,2021-04-16T19:30:31
22,tcp,ssh,SF,2512,3641,0,0,0,2,2,0,0,0,0,1,0,0,55,55,1,0,0,0,0,0,0,0,192.168.2.172,42952,192.168.2.113,22,2021-04-16T19:30:31
0,tcp,ssh,OTH,66,0,0,0,0,3,3,0,0,0,0,1,0,0,56,56,1,0,0.02,0,0,0,0,0,192.168.2.172,42952,192.168.2.113,22,2021-04-16T19:30:31
19,tcp,ssh,SF,2606,3707,0,0,0,4,4,0,0,0,0,1,0,0,57,57,1,0,0,0,0,0,0,0,192.168.2.172,42962,192.168.2.113,22,2021-04-16T19:31:08
19,tcp,ssh,SF,2578,3707,0,0,0,1,1,0,0,0,0,1,0,0,58,58,1,0,0,0,0,0,0,0,192.168.2.172,42972,192.168.2.113,22,2021-04-16T19:31:08
19,tcp,ssh,SF,2606,3707,0,0,0,2,2,0,0,0,0,1,0,0,59,59,1,0,0,0,0,0,0,0,192.168.2.172,42984,192.168.2.113,22,2021-04-16T19:31:08
19,tcp,ssh,SF,2594,3707,0,0,0,3,3,0,0,0,0,1,0,0,60,60,1,0,0,0,0,0,0,0,192.168.2.172,42982,192.168.2.113,22,2021-04-16T19:31:08
19,tcp,ssh,SF,2672,3707,0,0,0,4,4,0,0,0,0,1,0,0,61,61,1,0,0,0,0,0,0,0,192.168.2.172,42974,192.168.2.113,22,2021-04-16T19:31:08
19,tcp,ssh,SF,2606,3707,0,0,0,5,5,0,0,0,0,1,0,0,62,62,1,0,0,0,0,0,0,0,192.168.2.172,42988,192.168.2.113,22,2021-04-16T19:31:08
19,tcp,ssh,SF,2606,3707,0,0,0,6,6,0,0,0,0,1,0,0,63,63,1,0,0,0,0,0,0,0,192.168.2.172,42986,192.168.2.113,22,2021-04-16T19:31:08
0,tcp,ssh,OTH,78,0,0,0,0,7,7,0,0,0,0,1,0,0,64,64,1,0,0.02,0,0,0,0,0,192.168.2.172,42972,192.168.2.113,22,2021-04-16T19:31:08
0,tcp,ssh,OTH,78,0,0,0,0,8,8,0,0,0,0,1,0,0,65,65,1,0,0.02,0,0,0,0,0,192.168.2.172,42982,192.168.2.113,22,2021-04-16T19:31:08
19,tcp,ssh,SF,2528,3707,0,0,0,9,9,0,0,0,0,1,0,0,66,66,1,0,0,0,0,0,0,0,192.168.2.172,42980,192.168.2.113,22,2021-04-16T19:31:08
19,tcp,ssh,SF,2606,3707,0,0,0,10,10,0,0,0,0,1,0,0,67,67,1,0,0,0,0,0,0,0,192.168.2.172,42964,192.168.2.113,22,2021-04-16T19:31:08
0,tcp,ssh,OTH,78,0,0,0,0,11,11,0,0,0,0,1,0,0,68,68,1,0,0.01,0,0,0,0,0,192.168.2.172,42980,192.168.2.113,22,2021-04-16T19:31:08
19,tcp,ssh,SF,2590,3707,0,0,0,12,12,0,0,0,0,1,0,0,69,69,1,0,0,0,0,0,0,0,192.168.2.172,42976,192.168.2.113,22,2021-04-16T19:31:08
