0,tcp,private,OTH,66,0,0,0,0,37,37,0.00,0.00,0.00,0.00,0.97,0.03,0.03,44,44,0.95,0.05,0.93,0.05,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,38,38,0.00,0.00,0.00,0.00,0.97,0.03,0.03,45,45,0.96,0.04,0.93,0.04,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,39,39,0.00,0.00,0.00,0.00,0.97,0.03,0.03,46,46,0.96,0.04,0.94,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,39,40,0.00,0.00,0.00,0.00,1.00,0.00,0.03,48,50,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,40,41,0.00,0.00,0.00,0.00,1.00,0.00,0.02,49,51,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,41,42,0.00,0.00,0.00,0.00,1.00,0.00,0.02,50,52,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,42,43,0.00,0.00,0.00,0.00,1.00,0.00,0.02,51,53,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,43,44,0.00,0.00,0.00,0.00,1.00,0.00,0.02,51,53,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,44,45,0.00,0.00,0.00,0.00,1.00,0.00,0.02,52,54,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,40,40,0.00,0.00,0.00,0.00,0.97,0.03,0.03,46,46,0.96,0.04,0.94,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,45,46,0.00,0.00,0.00,0.00,1.00,0.00,0.02,51,53,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,41,41,0.00,0.00,0.00,0.00,0.98,0.02,0.02,46,46,0.96,0.04,0.94,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,46,47,0.00,0.00,0.00,0.00,1.00,0.00,0.02,51,53,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,42,42,0.00,0.00,0.00,0.00,0.98,0.02,0.02,46,46,0.96,0.04,0.94,0.04,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,43,43,0.00,0.00,0.00,0.00,0.98,0.02,0.02,47,47,0.96,0.04,0.94,0.04,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,44,44,0.00,0.00,0.00,0.00,0.98,0.02,0.02,48,48,0.96,0.04,0.94,0.04,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,45,45,0.00,0.00,0.00,0.00,0.98,0.02,0.02,48,48,0.96,0.04,0.94,0.04,0.00,0.00,0.00,0.00
